item	purity_sphingo	purity_non_sphingo	weighted_ratio
GC_00018680	0.0	0.062111801242236024	-0.062111801242236024
GC_00018681	0.002197802197802198	0.05962732919254658	-0.057429526994744386
GC_00018682	0.0	0.062111801242236024	-0.062111801242236024
GC_00018683	0.0	0.043478260869565216	-0.043478260869565216
GC_00018684	0.0	0.062111801242236024	-0.062111801242236024
GC_00018685	0.0	0.062111801242236024	-0.062111801242236024
GC_00018686	0.0	0.062111801242236024	-0.062111801242236024
GC_00018687	0.0989010989010989	0.006211180124223602	0.0926899187768753
GC_00018688	0.10989010989010989	0.0	0.10989010989010989
GC_00018689	0.10989010989010989	0.0	0.10989010989010989
GC_00018690	0.0	0.062111801242236024	-0.062111801242236024
GC_00018691	0.0	0.062111801242236024	-0.062111801242236024
GC_00018692	0.01098901098901099	0.055900621118012424	-0.04491161012900143
GC_00018693	0.0	0.05714285714285714	-0.05714285714285714
GC_00018694	0.0	0.062111801242236024	-0.062111801242236024
GC_00018695	0.0	0.062111801242236024	-0.062111801242236024
GC_00018696	0.0	0.06086956521739131	-0.06086956521739131
GC_00018697	0.0	0.062111801242236024	-0.062111801242236024
GC_00018698	0.0	0.03850931677018633	-0.03850931677018633
GC_00018699	0.0	0.06086956521739131	-0.06086956521739131
GC_00018700	0.0945054945054945	0.004968944099378882	0.08953655040611562
GC_00018701	0.0	0.062111801242236024	-0.062111801242236024
GC_00018702	0.0	0.062111801242236024	-0.062111801242236024
GC_00018703	0.10989010989010989	0.0	0.10989010989010989
GC_00018704	0.0	0.062111801242236024	-0.062111801242236024
GC_00018705	0.06593406593406594	0.013664596273291925	0.05226946966077401
GC_00018706	0.0	0.062111801242236024	-0.062111801242236024
GC_00018707	0.0	0.04596273291925466	-0.04596273291925466
GC_00018708	0.0	0.0546583850931677	-0.0546583850931677
GC_00018709	0.01978021978021978	0.034782608695652174	-0.015002388915432395
GC_00018710	0.0	0.06086956521739131	-0.06086956521739131
GC_00018711	0.0	0.05962732919254658	-0.05962732919254658
GC_00018712	0.0	0.05714285714285714	-0.05714285714285714
GC_00018713	0.0	0.05962732919254658	-0.05962732919254658
GC_00018714	0.0	0.062111801242236024	-0.062111801242236024
GC_00018715	0.0	0.06086956521739131	-0.06086956521739131
GC_00018716	0.0	0.062111801242236024	-0.062111801242236024
GC_00018717	0.0	0.043478260869565216	-0.043478260869565216
GC_00018718	0.0	0.04720496894409938	-0.04720496894409938
GC_00018719	0.0	0.05962732919254658	-0.05962732919254658
GC_00018720	0.0	0.04720496894409938	-0.04720496894409938
GC_00018721	0.0	0.06086956521739131	-0.06086956521739131
GC_00018722	0.0	0.062111801242236024	-0.062111801242236024
GC_00018723	0.035164835164835165	0.0422360248447205	-0.007071189679885334
GC_00018724	0.09010989010989011	0.0	0.09010989010989011
GC_00018725	0.1076923076923077	0.0	0.1076923076923077
GC_00018726	0.024175824175824177	0.0484472049689441	-0.024271380793119923
GC_00018727	0.0	0.05962732919254658	-0.05962732919254658
GC_00018728	0.0	0.05093167701863354	-0.05093167701863354
GC_00018729	0.0	0.05962732919254658	-0.05962732919254658
GC_00018730	0.002197802197802198	0.058385093167701865	-0.05618729096989967
GC_00018731	0.0	0.062111801242236024	-0.062111801242236024
GC_00018732	0.0	0.058385093167701865	-0.058385093167701865
GC_00018733	0.0	0.062111801242236024	-0.062111801242236024
GC_00018734	0.0	0.058385093167701865	-0.058385093167701865
GC_00018735	0.0	0.062111801242236024	-0.062111801242236024
GC_00018736	0.002197802197802198	0.043478260869565216	-0.04128045867176302
GC_00018737	0.0	0.05217391304347826	-0.05217391304347826
GC_00018738	0.0	0.049689440993788817	-0.049689440993788817
GC_00018739	0.0	0.043478260869565216	-0.043478260869565216
GC_00018740	0.0	0.06086956521739131	-0.06086956521739131
GC_00018741	0.10989010989010989	0.0	0.10989010989010989
GC_00018742	0.0	0.02608695652173913	-0.02608695652173913
GC_00018743	0.07032967032967033	0.02111801242236025	0.04921165790731008
GC_00018744	0.0	0.058385093167701865	-0.058385093167701865
GC_00018745	0.0	0.03602484472049689	-0.03602484472049689
GC_00018746	0.0	0.05714285714285714	-0.05714285714285714
GC_00018747	0.0	0.06086956521739131	-0.06086956521739131
GC_00018748	0.0	0.037267080745341616	-0.037267080745341616
GC_00018749	0.02197802197802198	0.049689440993788817	-0.027711419015766837
GC_00018750	0.0	0.05714285714285714	-0.05714285714285714
GC_00018751	0.0	0.062111801242236024	-0.062111801242236024
GC_00018752	0.0	0.05714285714285714	-0.05714285714285714
GC_00018753	0.0	0.049689440993788817	-0.049689440993788817
GC_00018754	0.002197802197802198	0.058385093167701865	-0.05618729096989967
GC_00018755	0.004395604395604396	0.05217391304347826	-0.047778308647873864
GC_00018756	0.0	0.05093167701863354	-0.05093167701863354
GC_00018757	0.0	0.05341614906832298	-0.05341614906832298
GC_00018758	0.0	0.05093167701863354	-0.05093167701863354
GC_00018759	0.0	0.049689440993788817	-0.049689440993788817
GC_00018760	0.0	0.03975155279503106	-0.03975155279503106
GC_00018761	0.0	0.06086956521739131	-0.06086956521739131
GC_00018762	0.0	0.06086956521739131	-0.06086956521739131
GC_00018763	0.0	0.062111801242236024	-0.062111801242236024
GC_00018764	0.004395604395604396	0.05714285714285714	-0.05274725274725275
GC_00018765	0.0	0.058385093167701865	-0.058385093167701865
GC_00018766	0.0	0.055900621118012424	-0.055900621118012424
GC_00018767	0.0	0.055900621118012424	-0.055900621118012424
GC_00018768	0.0	0.062111801242236024	-0.062111801242236024
GC_00018769	0.0	0.055900621118012424	-0.055900621118012424
GC_00018770	0.0	0.049689440993788817	-0.049689440993788817
GC_00018771	0.0	0.040993788819875775	-0.040993788819875775
GC_00018772	0.0	0.062111801242236024	-0.062111801242236024
GC_00018773	0.0	0.05341614906832298	-0.05341614906832298
GC_00018774	0.0	0.058385093167701865	-0.058385093167701865
GC_00018775	0.0	0.062111801242236024	-0.062111801242236024
GC_00018776	0.0	0.05962732919254658	-0.05962732919254658
GC_00018777	0.0	0.031055900621118012	-0.031055900621118012
GC_00018778	0.0	0.0546583850931677	-0.0546583850931677
GC_00018779	0.0	0.062111801242236024	-0.062111801242236024
GC_00018780	0.0	0.06086956521739131	-0.06086956521739131
GC_00018781	0.0	0.0546583850931677	-0.0546583850931677
GC_00018782	0.0	0.04596273291925466	-0.04596273291925466
GC_00018783	0.0	0.06086956521739131	-0.06086956521739131
GC_00018784	0.0	0.055900621118012424	-0.055900621118012424
GC_00018785	0.0	0.062111801242236024	-0.062111801242236024
GC_00018786	0.0	0.0422360248447205	-0.0422360248447205
GC_00018787	0.0	0.062111801242236024	-0.062111801242236024
GC_00018788	0.0	0.06086956521739131	-0.06086956521739131
GC_00018789	0.0	0.062111801242236024	-0.062111801242236024
GC_00018790	0.0	0.05341614906832298	-0.05341614906832298
GC_00018791	0.0	0.05714285714285714	-0.05714285714285714
GC_00018792	0.0	0.06086956521739131	-0.06086956521739131
GC_00018793	0.0	0.06086956521739131	-0.06086956521739131
GC_00018794	0.0	0.03975155279503106	-0.03975155279503106
GC_00018795	0.0	0.05962732919254658	-0.05962732919254658
GC_00018796	0.0	0.06086956521739131	-0.06086956521739131
GC_00018797	0.0	0.06086956521739131	-0.06086956521739131
GC_00018798	0.1076923076923077	0.0	0.1076923076923077
GC_00018799	0.0	0.06086956521739131	-0.06086956521739131
GC_00018800	0.0	0.06086956521739131	-0.06086956521739131
GC_00018801	0.0	0.06086956521739131	-0.06086956521739131
GC_00018802	0.0	0.06086956521739131	-0.06086956521739131
GC_00018803	0.1054945054945055	0.0	0.1054945054945055
GC_00018804	0.1054945054945055	0.0	0.1054945054945055
GC_00018805	0.1076923076923077	0.0	0.1076923076923077
GC_00018806	0.0	0.06086956521739131	-0.06086956521739131
GC_00018808	0.1076923076923077	0.0	0.1076923076923077
GC_00018809	0.002197802197802198	0.05962732919254658	-0.057429526994744386
GC_00018810	0.10329670329670329	0.0012422360248447205	0.10205446727185857
GC_00018811	0.1076923076923077	0.0	0.1076923076923077
GC_00018812	0.1076923076923077	0.0	0.1076923076923077
GC_00018813	0.0	0.06086956521739131	-0.06086956521739131
GC_00018814	0.0	0.06086956521739131	-0.06086956521739131
GC_00018815	0.0967032967032967	0.0	0.0967032967032967
GC_00018816	0.0	0.049689440993788817	-0.049689440993788817
GC_00018817	0.1076923076923077	0.0	0.1076923076923077
GC_00018818	0.1076923076923077	0.0	0.1076923076923077
GC_00018819	0.1010989010989011	0.0	0.1010989010989011
GC_00018820	0.0	0.06086956521739131	-0.06086956521739131
GC_00018821	0.0	0.06086956521739131	-0.06086956521739131
GC_00018822	0.0	0.06086956521739131	-0.06086956521739131
GC_00018823	0.0	0.06086956521739131	-0.06086956521739131
GC_00018824	0.0	0.06086956521739131	-0.06086956521739131
GC_00018825	0.035164835164835165	0.040993788819875775	-0.00582895365504061
GC_00018826	0.0967032967032967	0.0	0.0967032967032967
GC_00018827	0.0	0.040993788819875775	-0.040993788819875775
GC_00018828	0.026373626373626374	0.040993788819875775	-0.014620162446249401
GC_00018829	0.0	0.06086956521739131	-0.06086956521739131
GC_00018830	0.0	0.034782608695652174	-0.034782608695652174
GC_00018831	0.1076923076923077	0.0	0.1076923076923077
GC_00018832	0.1076923076923077	0.0	0.1076923076923077
GC_00018833	0.1076923076923077	0.0	0.1076923076923077
GC_00018834	0.1054945054945055	0.0	0.1054945054945055
GC_00018835	0.1076923076923077	0.0	0.1076923076923077
GC_00018836	0.1054945054945055	0.0	0.1054945054945055
GC_00018837	0.1054945054945055	0.0	0.1054945054945055
GC_00018838	0.1076923076923077	0.0	0.1076923076923077
GC_00018839	0.0967032967032967	0.0	0.0967032967032967
GC_00018840	0.08351648351648351	0.012422360248447204	0.07109412326803631
GC_00018841	0.1010989010989011	0.0037267080745341614	0.09737219302436693
GC_00018842	0.1076923076923077	0.0	0.1076923076923077
GC_00018843	0.1076923076923077	0.0	0.1076923076923077
GC_00018844	0.0	0.06086956521739131	-0.06086956521739131
GC_00018845	0.0	0.06086956521739131	-0.06086956521739131
GC_00018846	0.1076923076923077	0.0	0.1076923076923077
GC_00018847	0.0	0.06086956521739131	-0.06086956521739131
GC_00018848	0.0	0.040993788819875775	-0.040993788819875775
GC_00018849	0.1076923076923077	0.0	0.1076923076923077
GC_00018850	0.0	0.06086956521739131	-0.06086956521739131
GC_00018852	0.02197802197802198	0.0422360248447205	-0.02025800286669852
GC_00018853	0.0	0.03354037267080745	-0.03354037267080745
GC_00018854	0.0	0.06086956521739131	-0.06086956521739131
GC_00018855	0.0	0.05962732919254658	-0.05962732919254658
GC_00018856	0.002197802197802198	0.05962732919254658	-0.057429526994744386
GC_00018857	0.0	0.06086956521739131	-0.06086956521739131
GC_00018858	0.0	0.06086956521739131	-0.06086956521739131
GC_00018859	0.0	0.06086956521739131	-0.06086956521739131
GC_00018860	0.0	0.04596273291925466	-0.04596273291925466
GC_00018861	0.07692307692307693	0.017391304347826087	0.059531772575250844
GC_00018862	0.05714285714285714	0.02857142857142857	0.02857142857142857
GC_00018863	0.07692307692307693	0.016149068322981366	0.06077400860009556
GC_00018864	0.0	0.06086956521739131	-0.06086956521739131
GC_00018865	0.0	0.05962732919254658	-0.05962732919254658
GC_00018866	0.0	0.06086956521739131	-0.06086956521739131
GC_00018867	0.1076923076923077	0.0	0.1076923076923077
GC_00018868	0.0	0.05962732919254658	-0.05962732919254658
GC_00018869	0.1076923076923077	0.0	0.1076923076923077
GC_00018870	0.1076923076923077	0.0	0.1076923076923077
GC_00018871	0.08791208791208792	0.007453416149068323	0.0804586717630196
GC_00018872	0.002197802197802198	0.055900621118012424	-0.05370281892021023
GC_00018873	0.1076923076923077	0.0	0.1076923076923077
GC_00018874	0.1076923076923077	0.0	0.1076923076923077
GC_00018875	0.1076923076923077	0.0	0.1076923076923077
GC_00018876	0.1054945054945055	0.0	0.1054945054945055
GC_00018877	0.0	0.055900621118012424	-0.055900621118012424
GC_00018878	0.07912087912087912	0.016149068322981366	0.06297181079789775
GC_00018879	0.07032967032967033	0.02111801242236025	0.04921165790731008
GC_00018880	0.0	0.05962732919254658	-0.05962732919254658
GC_00018881	0.07692307692307693	0.014906832298136646	0.06201624462494028
GC_00018882	0.01098901098901099	0.0546583850931677	-0.04366937410415671
GC_00018883	0.1076923076923077	0.0	0.1076923076923077
GC_00018884	0.0	0.055900621118012424	-0.055900621118012424
GC_00018885	0.0	0.06086956521739131	-0.06086956521739131
GC_00018886	0.002197802197802198	0.0546583850931677	-0.0524605828953655
GC_00018887	0.0	0.0546583850931677	-0.0546583850931677
GC_00018888	0.0	0.058385093167701865	-0.058385093167701865
GC_00018889	0.0	0.06086956521739131	-0.06086956521739131
GC_00018890	0.0	0.06086956521739131	-0.06086956521739131
GC_00018891	0.0	0.06086956521739131	-0.06086956521739131
GC_00018892	0.0	0.02732919254658385	-0.02732919254658385
GC_00018893	0.0	0.06086956521739131	-0.06086956521739131
GC_00018894	0.0	0.06086956521739131	-0.06086956521739131
GC_00018895	0.0989010989010989	0.0	0.0989010989010989
GC_00018896	0.0	0.03850931677018633	-0.03850931677018633
GC_00018897	0.002197802197802198	0.058385093167701865	-0.05618729096989967
GC_00018898	0.02857142857142857	0.02857142857142857	0.0
GC_00018899	0.0	0.058385093167701865	-0.058385093167701865
GC_00018900	0.008791208791208791	0.055900621118012424	-0.04710941232680363
GC_00018901	0.054945054945054944	0.02608695652173913	0.028858098423315815
GC_00018902	0.0	0.06086956521739131	-0.06086956521739131
GC_00018903	0.0	0.06086956521739131	-0.06086956521739131
GC_00018904	0.0	0.06086956521739131	-0.06086956521739131
GC_00018905	0.0	0.05341614906832298	-0.05341614906832298
GC_00018906	0.0	0.06086956521739131	-0.06086956521739131
GC_00018907	0.0	0.05962732919254658	-0.05962732919254658
GC_00018908	0.07912087912087912	0.009937888198757764	0.06918299092212135
GC_00018909	0.0	0.06086956521739131	-0.06086956521739131
GC_00018910	0.0	0.06086956521739131	-0.06086956521739131
GC_00018911	0.0	0.06086956521739131	-0.06086956521739131
GC_00018912	0.002197802197802198	0.05962732919254658	-0.057429526994744386
GC_00018913	0.0	0.06086956521739131	-0.06086956521739131
GC_00018914	0.0	0.05962732919254658	-0.05962732919254658
GC_00018915	0.0	0.06086956521739131	-0.06086956521739131
GC_00018916	0.0	0.06086956521739131	-0.06086956521739131
GC_00018917	0.0	0.06086956521739131	-0.06086956521739131
GC_00018918	0.0	0.06086956521739131	-0.06086956521739131
GC_00018919	0.017582417582417582	0.049689440993788817	-0.032107023411371234
GC_00018920	0.0	0.049689440993788817	-0.049689440993788817
GC_00018921	0.017582417582417582	0.05093167701863354	-0.03334925943621596
GC_00018922	0.0	0.03602484472049689	-0.03602484472049689
GC_00018923	0.002197802197802198	0.058385093167701865	-0.05618729096989967
GC_00018924	0.004395604395604396	0.05714285714285714	-0.05274725274725275
GC_00018925	0.1076923076923077	0.0	0.1076923076923077
GC_00018926	0.0	0.0546583850931677	-0.0546583850931677
GC_00018927	0.0	0.06086956521739131	-0.06086956521739131
GC_00018928	0.0	0.0484472049689441	-0.0484472049689441
GC_00018929	0.0	0.058385093167701865	-0.058385093167701865
GC_00018930	0.0	0.06086956521739131	-0.06086956521739131
GC_00018931	0.004395604395604396	0.058385093167701865	-0.05398948877209747
GC_00018932	0.10329670329670329	0.0	0.10329670329670329
GC_00018933	0.01978021978021978	0.04472049689440994	-0.02494027711419016
GC_00018934	0.1076923076923077	0.0	0.1076923076923077
GC_00018935	0.0	0.0546583850931677	-0.0546583850931677
GC_00018936	0.1076923076923077	0.0	0.1076923076923077
GC_00018937	0.0	0.02857142857142857	-0.02857142857142857
GC_00018938	0.002197802197802198	0.05341614906832298	-0.051218346870520785
GC_00018939	0.0	0.06086956521739131	-0.06086956521739131
GC_00018940	0.0	0.06086956521739131	-0.06086956521739131
GC_00018941	0.03076923076923077	0.043478260869565216	-0.012709030100334445
GC_00018942	0.1076923076923077	0.0	0.1076923076923077
GC_00018943	0.0	0.06086956521739131	-0.06086956521739131
GC_00018944	0.0	0.0484472049689441	-0.0484472049689441
GC_00018945	0.0	0.06086956521739131	-0.06086956521739131
GC_00018946	0.0	0.06086956521739131	-0.06086956521739131
GC_00018947	0.002197802197802198	0.05962732919254658	-0.057429526994744386
GC_00018948	0.04835164835164835	0.03229813664596273	0.01605351170568562
GC_00018949	0.0	0.05341614906832298	-0.05341614906832298
GC_00018950	0.0	0.06086956521739131	-0.06086956521739131
GC_00018951	0.0	0.06086956521739131	-0.06086956521739131
GC_00018952	0.0	0.058385093167701865	-0.058385093167701865
GC_00018953	0.0	0.058385093167701865	-0.058385093167701865
GC_00018954	0.002197802197802198	0.055900621118012424	-0.05370281892021023
GC_00018955	0.0	0.06086956521739131	-0.06086956521739131
GC_00018956	0.0	0.04596273291925466	-0.04596273291925466
GC_00018957	0.0	0.05962732919254658	-0.05962732919254658
GC_00018958	0.002197802197802198	0.0484472049689441	-0.0462494027711419
GC_00018959	0.0	0.0546583850931677	-0.0546583850931677
GC_00018960	0.002197802197802198	0.05093167701863354	-0.048733874820831344
GC_00018961	0.0	0.04720496894409938	-0.04720496894409938
GC_00018962	0.0	0.04720496894409938	-0.04720496894409938
GC_00018963	0.0945054945054945	0.002484472049689441	0.09202102245580507
GC_00018964	0.0945054945054945	0.0	0.0945054945054945
GC_00018965	0.0	0.058385093167701865	-0.058385093167701865
GC_00018966	0.0	0.058385093167701865	-0.058385093167701865
GC_00018967	0.1076923076923077	0.0	0.1076923076923077
GC_00018969	0.0	0.05962732919254658	-0.05962732919254658
GC_00018970	0.015384615384615385	0.03229813664596273	-0.016913521261347347
GC_00018971	0.0	0.06086956521739131	-0.06086956521739131
GC_00018972	0.0	0.06086956521739131	-0.06086956521739131
GC_00018973	0.0	0.0546583850931677	-0.0546583850931677
GC_00018974	0.0	0.05714285714285714	-0.05714285714285714
GC_00018975	0.0	0.05962732919254658	-0.05962732919254658
GC_00018976	0.0	0.0484472049689441	-0.0484472049689441
GC_00018977	0.0	0.058385093167701865	-0.058385093167701865
GC_00018978	0.01098901098901099	0.0546583850931677	-0.04366937410415671
GC_00018979	0.0	0.05714285714285714	-0.05714285714285714
GC_00018980	0.0	0.03975155279503106	-0.03975155279503106
GC_00018981	0.0	0.05962732919254658	-0.05962732919254658
GC_00018982	0.0	0.0546583850931677	-0.0546583850931677
GC_00018983	0.0	0.05962732919254658	-0.05962732919254658
GC_00018984	0.0	0.05714285714285714	-0.05714285714285714
GC_00018985	0.0	0.058385093167701865	-0.058385093167701865
GC_00018986	0.0	0.05962732919254658	-0.05962732919254658
GC_00018987	0.0	0.058385093167701865	-0.058385093167701865
GC_00018988	0.041758241758241756	0.037267080745341616	0.00449116101290014
GC_00018989	0.0	0.043478260869565216	-0.043478260869565216
GC_00018990	0.0	0.058385093167701865	-0.058385093167701865
GC_00018991	0.0	0.037267080745341616	-0.037267080745341616
GC_00018992	0.0	0.058385093167701865	-0.058385093167701865
GC_00018993	0.0	0.058385093167701865	-0.058385093167701865
GC_00018994	0.0	0.058385093167701865	-0.058385093167701865
GC_00018995	0.0	0.04472049689440994	-0.04472049689440994
GC_00018996	0.0	0.058385093167701865	-0.058385093167701865
GC_00018997	0.0	0.05714285714285714	-0.05714285714285714
GC_00018998	0.0	0.058385093167701865	-0.058385093167701865
GC_00018999	0.006593406593406593	0.05217391304347826	-0.04558050645007167
GC_00019000	0.0	0.05341614906832298	-0.05341614906832298
GC_00019001	0.0	0.05962732919254658	-0.05962732919254658
GC_00019002	0.0	0.05962732919254658	-0.05962732919254658
GC_00019003	0.0	0.055900621118012424	-0.055900621118012424
GC_00019004	0.0	0.040993788819875775	-0.040993788819875775
GC_00019005	0.0	0.04596273291925466	-0.04596273291925466
GC_00019006	0.0	0.055900621118012424	-0.055900621118012424
GC_00019007	0.0	0.06086956521739131	-0.06086956521739131
GC_00019008	0.0	0.058385093167701865	-0.058385093167701865
GC_00019009	0.0	0.05217391304347826	-0.05217391304347826
GC_00019010	0.0	0.05962732919254658	-0.05962732919254658
GC_00019011	0.002197802197802198	0.05962732919254658	-0.057429526994744386
GC_00019012	0.0	0.05714285714285714	-0.05714285714285714
GC_00019013	0.01098901098901099	0.04720496894409938	-0.03621595795508839
GC_00019014	0.0	0.058385093167701865	-0.058385093167701865
GC_00019015	0.0	0.055900621118012424	-0.055900621118012424
GC_00019016	0.0	0.0484472049689441	-0.0484472049689441
GC_00019017	0.0	0.05962732919254658	-0.05962732919254658
GC_00019018	0.0	0.06086956521739131	-0.06086956521739131
GC_00019019	0.0	0.02608695652173913	-0.02608695652173913
GC_00019020	0.0	0.06086956521739131	-0.06086956521739131
GC_00019021	0.0	0.055900621118012424	-0.055900621118012424
GC_00019022	0.0	0.05217391304347826	-0.05217391304347826
GC_00019023	0.0	0.058385093167701865	-0.058385093167701865
GC_00019024	0.0	0.05217391304347826	-0.05217391304347826
GC_00019025	0.0	0.05093167701863354	-0.05093167701863354
GC_00019026	0.0	0.049689440993788817	-0.049689440993788817
GC_00019027	0.0	0.06086956521739131	-0.06086956521739131
GC_00019028	0.0	0.05962732919254658	-0.05962732919254658
GC_00019029	0.0	0.05962732919254658	-0.05962732919254658
GC_00019030	0.0	0.05962732919254658	-0.05962732919254658
GC_00019031	0.10329670329670329	0.0	0.10329670329670329
GC_00019032	0.0	0.055900621118012424	-0.055900621118012424
GC_00019033	0.006593406593406593	0.055900621118012424	-0.04930721452460583
GC_00019034	0.1054945054945055	0.0	0.1054945054945055
GC_00019035	0.0	0.05962732919254658	-0.05962732919254658
GC_00019036	0.0	0.05962732919254658	-0.05962732919254658
GC_00019037	0.1054945054945055	0.0	0.1054945054945055
GC_00019038	0.1054945054945055	0.0	0.1054945054945055
GC_00019039	0.1054945054945055	0.0	0.1054945054945055
GC_00019040	0.10329670329670329	0.0	0.10329670329670329
GC_00019041	0.0	0.0484472049689441	-0.0484472049689441
GC_00019042	0.0	0.05341614906832298	-0.05341614906832298
GC_00019043	0.0989010989010989	0.002484472049689441	0.09641662685140946
GC_00019044	0.1054945054945055	0.0	0.1054945054945055
GC_00019045	0.1054945054945055	0.0	0.1054945054945055
GC_00019046	0.0	0.05962732919254658	-0.05962732919254658
GC_00019047	0.0	0.05962732919254658	-0.05962732919254658
GC_00019048	0.0	0.05962732919254658	-0.05962732919254658
GC_00019049	0.002197802197802198	0.055900621118012424	-0.05370281892021023
GC_00019050	0.0945054945054945	0.0	0.0945054945054945
GC_00019051	0.0	0.055900621118012424	-0.055900621118012424
GC_00019052	0.10329670329670329	0.0	0.10329670329670329
GC_00019053	0.0	0.05714285714285714	-0.05714285714285714
GC_00019054	0.1054945054945055	0.0	0.1054945054945055
GC_00019055	0.0	0.05962732919254658	-0.05962732919254658
GC_00019056	0.0	0.058385093167701865	-0.058385093167701865
GC_00019057	0.1054945054945055	0.0	0.1054945054945055
GC_00019058	0.1054945054945055	0.0	0.1054945054945055
GC_00019059	0.0	0.05962732919254658	-0.05962732919254658
GC_00019060	0.1054945054945055	0.0	0.1054945054945055
GC_00019061	0.0	0.05962732919254658	-0.05962732919254658
GC_00019062	0.0	0.058385093167701865	-0.058385093167701865
GC_00019063	0.0	0.05714285714285714	-0.05714285714285714
GC_00019064	0.0	0.03354037267080745	-0.03354037267080745
GC_00019065	0.0	0.05962732919254658	-0.05962732919254658
GC_00019066	0.0	0.058385093167701865	-0.058385093167701865
GC_00019067	0.1054945054945055	0.0	0.1054945054945055
GC_00019068	0.0	0.05962732919254658	-0.05962732919254658
GC_00019069	0.1010989010989011	0.0	0.1010989010989011
GC_00019070	0.1054945054945055	0.0	0.1054945054945055
GC_00019071	0.0	0.05962732919254658	-0.05962732919254658
GC_00019072	0.1054945054945055	0.0	0.1054945054945055
GC_00019073	0.1054945054945055	0.0	0.1054945054945055
GC_00019074	0.06373626373626373	0.02111801242236025	0.04261825131390348
GC_00019075	0.0	0.05962732919254658	-0.05962732919254658
GC_00019076	0.1054945054945055	0.0	0.1054945054945055
GC_00019077	0.10329670329670329	0.0	0.10329670329670329
GC_00019078	0.0	0.02981366459627329	-0.02981366459627329
GC_00019079	0.0	0.05962732919254658	-0.05962732919254658
GC_00019080	0.08791208791208792	0.006211180124223602	0.08170090778786432
GC_00019081	0.0	0.034782608695652174	-0.034782608695652174
GC_00019082	0.0	0.05962732919254658	-0.05962732919254658
GC_00019083	0.1054945054945055	0.0	0.1054945054945055
GC_00019084	0.1010989010989011	0.002484472049689441	0.09861442904921167
GC_00019085	0.0	0.05962732919254658	-0.05962732919254658
GC_00019086	0.0	0.04720496894409938	-0.04720496894409938
GC_00019087	0.08791208791208792	0.008695652173913044	0.07921643573817487
GC_00019088	0.0	0.05962732919254658	-0.05962732919254658
GC_00019089	0.0	0.0546583850931677	-0.0546583850931677
GC_00019090	0.0	0.04720496894409938	-0.04720496894409938
GC_00019091	0.0	0.05962732919254658	-0.05962732919254658
GC_00019092	0.1010989010989011	0.0	0.1010989010989011
GC_00019093	0.1054945054945055	0.0	0.1054945054945055
GC_00019094	0.0	0.05962732919254658	-0.05962732919254658
GC_00019095	0.03296703296703297	0.03975155279503106	-0.0067845198279980895
GC_00019096	0.0	0.05962732919254658	-0.05962732919254658
GC_00019097	0.0	0.05962732919254658	-0.05962732919254658
GC_00019098	0.0	0.058385093167701865	-0.058385093167701865
GC_00019099	0.004395604395604396	0.055900621118012424	-0.05150501672240803
GC_00019100	0.0	0.058385093167701865	-0.058385093167701865
GC_00019101	0.1054945054945055	0.0	0.1054945054945055
GC_00019102	0.0	0.05962732919254658	-0.05962732919254658
GC_00019103	0.0	0.058385093167701865	-0.058385093167701865
GC_00019104	0.0	0.0546583850931677	-0.0546583850931677
GC_00019105	0.0	0.05962732919254658	-0.05962732919254658
GC_00019106	0.0	0.03975155279503106	-0.03975155279503106
GC_00019107	0.1054945054945055	0.0	0.1054945054945055
GC_00019108	0.0	0.058385093167701865	-0.058385093167701865
GC_00019109	0.0	0.05962732919254658	-0.05962732919254658
GC_00019110	0.09010989010989011	0.0	0.09010989010989011
GC_00019111	0.10329670329670329	0.0	0.10329670329670329
GC_00019112	0.1054945054945055	0.0	0.1054945054945055
GC_00019113	0.0	0.05093167701863354	-0.05093167701863354
GC_00019114	0.0	0.02981366459627329	-0.02981366459627329
GC_00019115	0.1054945054945055	0.0	0.1054945054945055
GC_00019116	0.0	0.058385093167701865	-0.058385093167701865
GC_00019117	0.0	0.05962732919254658	-0.05962732919254658
GC_00019119	0.0	0.05962732919254658	-0.05962732919254658
GC_00019120	0.1010989010989011	0.0	0.1010989010989011
GC_00019121	0.0989010989010989	0.0	0.0989010989010989
GC_00019122	0.0	0.055900621118012424	-0.055900621118012424
GC_00019123	0.0	0.05962732919254658	-0.05962732919254658
GC_00019124	0.0	0.05962732919254658	-0.05962732919254658
GC_00019125	0.0	0.05962732919254658	-0.05962732919254658
GC_00019126	0.002197802197802198	0.058385093167701865	-0.05618729096989967
GC_00019127	0.0	0.05962732919254658	-0.05962732919254658
GC_00019128	0.004395604395604396	0.05714285714285714	-0.05274725274725275
GC_00019129	0.1010989010989011	0.0	0.1010989010989011
GC_00019130	0.013186813186813187	0.049689440993788817	-0.03650262780697563
GC_00019131	0.0	0.05962732919254658	-0.05962732919254658
GC_00019132	0.0	0.05962732919254658	-0.05962732919254658
GC_00019133	0.0	0.05962732919254658	-0.05962732919254658
GC_00019134	0.0	0.05962732919254658	-0.05962732919254658
GC_00019135	0.0	0.05962732919254658	-0.05962732919254658
GC_00019136	0.0	0.05962732919254658	-0.05962732919254658
GC_00019137	0.002197802197802198	0.055900621118012424	-0.05370281892021023
GC_00019138	0.0	0.05962732919254658	-0.05962732919254658
GC_00019139	0.0	0.03975155279503106	-0.03975155279503106
GC_00019140	0.10329670329670329	0.0	0.10329670329670329
